End Date,company_name,linkedin_influenced_impressions_sends_threshold_10,linkedin_influenced_click_opens_threshold_3,account_reached,ctr_score,spm_open_rate_score,frequency_score,frequency,total_impressions,total_sends,total_clicks,total_opens,ctr,spm_open_rate,total_conversions,total_engagements,total_leads,unique_employees_reached,rank_imps
2/21/2026,Creative Zing Promotion Group,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,NEXT Women,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,"Knock-Knock Productions, Inc",No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,MERCY COLLEGE SPEECH & HEARING CENTER,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Veterans4You,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Colossus SSP,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Donlon Agency,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Goodwill Princeton,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Atlantic Fox Technologies,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Sky Zone Franchise Group,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Consumer Orbit,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,ALCORN STATE UNIVERSITY FELIX H DUNN HEATLH CTR,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,One Warm Coat,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Londen Land Company,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Sweet Rewards,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,SPELMAN COLLEGE DEPT OF HEALTH SERVICE,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,C.I. PARTNERS,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,CSL Plasma,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,"Blum Consulting Partners, Inc.",No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,MEDIA SENSE COMMUNICATIONS LIMITED,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,SC Johnson & Sons (M) Sdn Bhd,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,VIRGINIA STATE UNIVERSITY RESEARCH FOUNDATION,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,System1Group,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,The Hispanic Heritage Center of Texas,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,MSQ PROPERTY LIMITED,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,"UNITED STONE INSTALLATION, INC AND UNITED MATERIALS , INC.",No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Data Ramp,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,SmartLeads USA,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Clc Partnership,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,TRIO SSS Metropolitan State University,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,"PostAds Group, Inc.",No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Duration Media LLC.,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,tracylocke-argentina,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,LEAN MEDIA LTD,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Bush's Beans,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,KELLER AND HECKMAN,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Integrated Electronics Engineering Center,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Mogul Behaviour,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Staaterman Strategic Advisory,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Harvey Library,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Transparent Media LLC,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,VSPOne Baltimore,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Girls and Boys Town Shelter,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,TRUSTX,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,AdTheorent,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,LEWIS COMMUNICATIONS SARL,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Disabled American Veterans,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Strength In Our Voices (SiOV),No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,"J & A Food Service, Inc",No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,AVMED,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Tennesee State University Lib,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Frame My TV,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,GL Commercial LLC,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,ebm-papst Malaysia - Penang,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Murphy Fine Arts Center,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Office of International Programs - Elizabeth City State University,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,The Cheyney Foundation,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,ID COMMS LIMITED,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Strategic Equipment Palm Div,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,COMVERGENCE LIMITED,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Worldcom OOH | Latcom,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Coppin State College,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Kobayashi Software,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,DNA Creative Agency,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,QG Printing Corp.,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,PENSOLE INC.,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,SUNNY SKY LIMITED,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,PRIMARY NUTRITION LIMITED,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Delaware State University Alumni Association,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,BARILLA FRANCE,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Compliant,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,AsianMedia Group LLC,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Urban Edge Network,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,ALITHO,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,JOHNSON C SMITH UNIVERSITY-HEALTH SERVICES CENTER,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Ieee Computer Society Phi,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Center for Transcendent Leadership,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,McMillan,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,felipe-design,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,THE SEVEN SEAS,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,HARRIS-STOWE FOUNDATION INC,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Land of Lakes Insurance Inc,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,TEAM ENERGY INC,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Laboratory Field Services,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Psychiatry & Psychotherapy Associates,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,CAMERON DEZHAM,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,GIVE GOODWIND A/S,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,The Jim Stengel Company,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,DILLARD UNIVERSITY NATIONAL ALUMNI ASSOCIATION INC,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,mEinstein AI,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Tech Talent Pipeline @ MEC,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,MARAS GmbH,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/14/2026,CIBC,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,2.77E+00,1225,Below Reporting Threshold,5,Below Reporting Threshold,4.08E-03,Below Reporting Threshold,0,5,0,443,1
2/14/2026,Comcast,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,2.25E+00,811,Below Reporting Threshold,5,Below Reporting Threshold,6.17E-03,Below Reporting Threshold,0,5,0,361,2
2/14/2026,Adobe,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.99E+00,742,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,1,0,373,3
2/14/2026,Optum,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,2.32E+00,741,Below Reporting Threshold,3,Below Reporting Threshold,4.05E-03,Below Reporting Threshold,0,3,0,320,4
2/14/2026,Bank of America,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.02E+00,643,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,1,0,318,5
2/14/2026,Wells Fargo,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.04E+00,599,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,2,0,294,6
2/14/2026,Citi,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.99E+00,558,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,2,0,280,7
2/14/2026,United Airlines,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.53E+00,526,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,2,0,208,8
2/14/2026,Scotiabank,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.75E+00,514,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,2,0,187,9
2/14/2026,SAP,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.98E+00,484,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,1,0,245,10
2/14/2026,Capital One,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.91E+00,467,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,1,0,244,11
2/14/2026,Riot Games,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.47E+00,462,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,1,0,187,12
2/14/2026,VML,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.03E+00,460,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,227,13
2/14/2026,BNY,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.32E+00,444,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,191,14
2/14/2026,United States Air Force,Yes,Yes,Reached,Above Threshold,Below Reporting Threshold,Above Threshold,1.74E+00,426,Below Reporting Threshold,4,Below Reporting Threshold,9.39E-03,Below Reporting Threshold,0,4,0,245,15
2/14/2026,Danone,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.22E+00,409,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,184,16
